                                     YRS   JAN      FEB      MAR      APR      MAY      JUN      JUL      AUG      SEP      OCT      NOV      DEC      ANNUAL  
                                         CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD CL PC CD  CL  PC  CD 
24028SCOTTSBLUFF, NE                  52  8  8 14  7  8 13  6 10 15  7  9 15  6 11 14 10 11  9 13 12  6 13 11  7 14  8  8 13  8 10  8  8 14  9  9 14 115 112 138
24032VALENTINE, NE                    40  9  8 14  7  7 13  7  8 15  8  8 14  8 10 13 11 10  9 14 12  6 14 11  6 14  7  9 12  8 10  9  8 13 10  7 14 123 105 136
24121ELKO, NV                         56  7  8 17  6  7 15  6  8 17  6  9 15  8 10 13 13 10  7 17 10  4 18  9  4 18  7  5 14  8  9  8  7 15  8  7 16 130  99 136
23154ELY, NV                          56  9  8 15  7  7 14  7  8 15  7  9 13  7 11 12 13 10  6 15 11  5 15 12  5 17  8  5 14  8  9 10  8 12  9  8 14 131 109 125
23169LAS VEGAS, NV                    47 14  6 11 12  7  9 14  8  9 16  8  7 18  8  5 22  5  3 20  7  3 22  7  3 22  5  2 20  6  4 16  7  7 15  7 10 210  82  73
23185RENO, NV                         53  8  7 16  7  7 14  8  9 14  8 10 12 12 10 10 16  8  6 22  6  3 22  6  3 21  6  4 16  8  8  9  8 13  8  8 15 158  93 114
24128WINNEMUCCA, NV                   45  7  7 18  6  6 16  7  7 17  6  9 14  9 10 12 14  9  8 20  7  4 19  8  4 18  6  5 14  7  9  8  7 15  8  6 16 138  89 138
14745CONCORD, NH                      54  9  7 15  8  8 13  8  8 15  7  8 15  6 10 15  6 12 12  7 12 12  8 11 12  9  9 12  9  9 13  6  8 16  8  8 15  90 109 166
14755MT. WASHINGTON, NH               73  4  6 21  4  5 18  4  6 21  4  6 20  3  7 20  2  7 21  1  8 22  3  8 20  4  7 19  6  6 19  3  5 21  4  5 22  44  77 244
93730ATLANTIC CITY AP, NJ             37  8  8 15  8  7 14  8  8 15  7  9 14  6 11 14  7 12 12  7 12 13  8 11 12 10  8 12 11  9 12  8  9 13  8  8 15  94 111 160
14734NEWARK, NJ                       53  8  8 16  7  8 13  8  8 15  7  9 14  6 11 14  7 11 12  7 12 12  8 12 12 10  9 12 11  8 12  8  8 14  8  8 15  93 112 160
23050ALBUQUERQUE, NM                  56 13  8 10 11  8 10 11 10 10 13 10  8 14 10  7 17  9  4 12 14  5 13 13  5 17  8  6 17  8  6 15  8  7 14  7 10 167 111  87
23051CLAYTON, NM                      28 13  7 12 11  7 10 11  9 11 12  9 10 11  9 10 13 10  6 12 12  7 15 10  6 17  6  7 18  7  7 15  6  9 14  7 10 162  99 104
23009ROSWELL, NM                       9 11  9 11 12  8  8 14  9  8 14  9  7 13 12  6 17 10  3 11 15  5 13 12  6 13  8  9 18  6  7 16  7  7 15  9  7 168 113  84
14735ALBANY, NY                       57  5  8 18  6  7 15  6  8 17  5  8 16  5  9 16  5 11 13  6 13 12  7 12 13  8 10 12  8  9 14  4  8 18  5  7 19  69 111 185
04725BINGHAMTON, NY                   44  3  7 22  3  6 19  4  7 20  5  7 18  5  9 17  5 11 14  6 13 13  5 12 14  6 10 14  6  8 17  3  6 21  2  6 23  52 102 212
14733BUFFALO, NY                      52  1  6 24  2  6 20  4  8 19  5  8 17  6 10 16  6 12 12  7 13 11  7 12 12  6 10 14  6  8 16  2  5 23  1  6 24  54 103 208
94728NEW YORK C.PARK, NY              42  8  9 14  8  9 11  9 10 12  8 11 12  8 12 11  8 12 10  8 13 10  9 12 10 11 10  9 12 10  9  9 10 12  9  9 13 107 127 132
94789NEW YORK (JFK AP), NY            37  8  8 15  8  8 13  8  9 14  8  9 13  7 11 13  7 11 12  7 12 11  8 13 10 10  9 11 11  9 11  8  8 14  8  8 15  98 116 152
14732NEW YORK (LAGUARDIA AP), NY      47  8  8 15  8  7 13  8  9 14  7  9 13  7 11 13  7 11 11  7 13 11  8 12 11 10  9 11 11  9 11  7  8 14  8  9 15  96 117 153
14768ROCHESTER, NY                    55  2  7 22  2  7 19  5  8 18  6  8 16  6 10 15  7 11 12  8 12 11  8 12 12  7 10 13  6  8 16  2  6 22  2  6 23  61 104 200
14771SYRACUSE, NY                     44  3  7 22  3  6 19  5  7 19  6  7 17  6 10 15  7 11 12  8 12 11  7 11 13  7 10 13  6  8 17  2  6 22  2  5 24  63  98 205
03812ASHEVILLE, NC                    31  9  7 15  9  6 13  9  8 14 10  8 12  7 10 13  6 12 12  5 14 12  5 13 13  7 11 13 12  8 11 11  7 12 10  7 14  99 113 153
93729CAPE HATTERAS, NC                38  9  7 16  9  5 14 10  7 14 10  9 11  9 10 13  7 10 12  7 10 14  8 10 13 10  9 11 11  8 12 10  8 12 10  7 14 109 101 156
13881CHARLOTTE, NC                    49  9  6 16  8  6 14  9  8 14 10  9 12  8 10 13  7 11 12  7 12 12  7 13 11  9  9 11 13  8 10 11  6 12 10  6 15 109 105 152
13723GREENSBORO-WNSTN-SALM-HGHPT,NC   67  9  7 15  9  6 13  9  8 14 10  8 12  8 11 12  7 12 11  7 13 12  7 12 11 10  9 12 13  7 10 11  7 12 10  6 15 109 107 150
13722RALEIGH, NC                      47  9  7 15  9  6 14  9  7 14 10  9 11  8 10 13  8 12 11  7 12 12  7 12 11 10  9 11 13  7 11 11  7 11 10  7 14 111 106 149
13748WILMINGTON, NC                   44 10  6 15  9  6 13 10  8 14 11  8 11  8 11 12  7 11 12  6 12 13  7 12 12  8 10 12 12  7 11 12  7 11 10  7 14 111 104 150
24011BISMARCK, ND                     56  7  8 17  6  8 15  6  8 17  6  9 15  6 10 14  7 10 12 11 13  7 12 11  8 10  9 11  9  8 14  6  7 17  7  7 17  93 107 165
14914FARGO, ND                        53  7  7 17  6  7 15  5  9 17  6  9 15  7 10 14  6 11 13 10 13  8 10 12  9  9  9 12  9  8 14  5  6 18  6  7 18  88 109 168
94014WILLISTON, ND                    34  6  8 17  6  8 15  7  8 16  6  9 15  6 11 13  8 11 11 12 12  7 11 12  8 10  9 11  9  8 14  6  7 16  7  7 17  93 112 160
14895AKRON, OH                        47  3  6 22  3  6 19  5  6 20  5  8 18  6  9 16  6 11 13  7 13 11  8 12 11  8  9 12  9  8 14  4  6 20  3  5 23  68  99 198
93814GREATER CINCINNATI AP,OH         44  5  6 20  5  6 17  5  7 19  6  8 17  6 10 15  7 10 13  8 12 12  8 12 11 10  9 11 10  7 13  6  6 18  5  6 20  81  98 186
14820CLEVELAND, OH                    54  3  5 24  3  6 20  5  6 20  5  8 17  6 10 15  7 11 12  8 12 11  9 11 11  8 10 12  8  8 15  3  6 21  3  5 24  66  97 202
14821COLUMBUS, OH                     46  4  6 21  4  6 18  5  7 19  5  8 17  6 10 15  6 11 13  7 13 11  7 13 11  9  9 12 10  8 13  5  7 19  4  6 21  72 103 190
93815DAYTON, OH                       52  5  6 20  5  6 17  5  7 19  5  7 17  6  9 16  6 10 13  7 12 11  8 12 11  9  9 12 10  8 13  5  7 18  4  6 21  77 100 188
14891MANSFIELD, OH                    30  4  6 21  4  6 18  5  7 19  6  8 16  7 10 15  7 12 11  8 13 10  8 11 11  9  9 12  9  8 14  4  6 20  3  5 23  73 101 191
94830TOLEDO, OH                       40  5  7 20  5  7 17  5  7 19  6  8 17  7 10 14  7 12 12  8 13 10  8 12 11  8 10 12  8  9 14  4  7 19  3  6 22  73 107 185
14852YOUNGSTOWN, OH                   52  3  5 23  3  5 20  5  6 20  5  7 18  6  9 17  6 11 12  7 13 11  7 12 12  7 10 13  8  8 15  3  6 21  3  5 23  63  97 205
13967OKLAHOMA CITY, OK                44 11  6 14  9  7 13 10  8 13  9  8 13  9 10 12 10 11  9 15 10  7 14 10  7 13  8  9 14  7 10 12  7 11 12  6 13 139  96 130
13968TULSA, OK                        54 10  7 14  9  6 13  9  8 14  8  9 13  8 10 13  9 11 10 13 11  7 13 11  7 12  8 10 14  7 10 11  7 12 10  7 13 127 103 136
94224ASTORIA, OR                      40  3  4 24  3  3 22  3  5 23  3  6 21  3  8 20  3  7 19  6 10 15  6 10 15  8  7 14  5  7 19  3  5 22  3  4 24  50  76 239
94185BURNS,OR                         11  5  8 18  6  6 17  6  7 18  5 10 15  9 10 12 12  9  9 19  7  5 20  8  3 16  8  6 12  7 12  6  7 17  5  7 18 120  94 151
24221EUGENE, OR                       53  2  4 25  3  4 21  3  6 22  4  7 19  6  9 17  8  8 14 16  8  7 14  9  8 12  8  9  5  9 17  2  6 23  1  4 26  75  82 209
24225MEDFORD, OR                      67  3  5 24  4  6 19  5  7 19  6  8 16  9  9 13 13  8  9 23  5  3 22  6  4 18  6  6 10  8 12  3  6 21  2  4 25 117  79 169
24155PENDLETON, OR                    60  2  5 24  3  6 20  5  8 19  5 10 15  8 11 13 10 10 10 19  8  4 18  8  5 15  8  7 10  8 13  4  6 20  3  5 24 101  91 173
24229PORTLAND, OR                     47  3  4 24  3  4 21  3  5 23  3  6 21  5  7 19  6  8 16 13  8 10 11 10 10 10  8 12  5  8 18  3  4 23  2  3 26  68  74 222
24232SALEM, OR                        58  3  5 24  3  4 21  4  6 21  4  7 19  6  8 18  7  8 15 15  8  8 14  9  9 11  8 10  6  8 17  3  5 22  2  4 25  77  80 208
24235SEXTON SUMMIT, OR                30  5  5 21  4  4 20  5  5 21  6  7 17  9  7 14 13  7 10 23  5  3 21  6  4 17  6  7 11  6 14  6  5 20  5  4 22 126  68 172
14737ALLENTOWN, PA                    52  7  8 16  7  8 13  8  8 15  7  9 14  7 11 14  8 11 11  8 12 11  9 11 11  9  9 12 10  9 12  7  8 15  7  7 17  94 110 161
14860ERIE, PA.                        40  2  4 25  3  6 20  5  7 19  6  8 17  7 10 14  8 11 11  8 13 10  8 12 11  7 10 14  6  8 17  3  5 23  1  4 26  63  97 205
14751HARRISBURG, PA                   53  7  7 17  7  7 14  7  8 16  6  9 15  6 10 15  7 12 12  7 12 12  8 11 12  9  9 12 10  8 13  6  8 15  6  8 17  87 109 169
14711MIDDLETOWN/HARRISBURG I APT, PA  61  7  8 17  7  7 14  7  8 16  7  9 15  6 11 14  6 12 12  7 12 12  8 12 12  9 10 12 10  9 13  6  8 15  6  8 17  85 112 168
13739PHILADELPHIA, PA                 55  7  8 16  7  7 14  8  8 15  7  9 14  6 11 14  7 11 12  7 12 12  8 11 11 10  9 11 11  9 12  7  9 14  7  8 15  93 112 160
94823PITTSBURGH, PA                   43  3  6 22  3  6 19  4  7 20  4  8 17  5  9 17  5 12 13  5 13 13  7 12 13  7 10 13  8  9 14  4  6 20  3  6 23  59 103 203
14777AVOCA, PA                        40  4  7 20  5  7 17  5  8 18  6  8 16  6 10 16  7 11 12  6 13 12  7 12 12  7 10 13  8  8 14  4  7 19  4  7 20  70 106 189
14778WILLIAMSPORT, PA                 51  5  7 19  5  7 16  6  8 17  6  8 16  5 10 15  6 12 12  6 13 12  6 13 12  6 11 14  7  9 15  4  7 19  4  7 20  67 110 188
94793BLOCK IS.,RI                     19  8  9 14  8  8 12  9  9 13  8  8 13  7 11 13  8 10 12  7 11 13  7 11 13 10  9 11 11  8 12  7 10 14  7 10 14  98 113 155
14765PROVIDENCE, RI                   42 10  7 15  8  7 13  8  8 15  7  8 14  6 10 15  7 10 13  7 12 12  8 10 12  9  8 12 11  8 12  8  7 15  8  8 15  98 103 164
13880CHARLESTON AP,SC                 47  9  6 16  9  6 13  9  8 14 11  8 11  8 11 12  6 11 13  5 12 13  6 13 13  7 10 13 11  8 11 12  7 12  9  7 14 102 109 155
13883COLUMBIA, SC                     48  9  6 16  9  6 13  9  8 14 11  8 11  9 10 11  8 11 11  7 13 12  8 12 11 10  9 12 13  7 11 12  6 12 10  6 15 115 103 147
03870GREENVILLE-SPARTANBURG AP, SC    33 10  6 15 10  5 13 10  8 13 11  8 11  8 10 13  8 11 11  7 13 11  8 12 11 10  9 11 14  7 10 12  6 12 11  6 14 121 100 145
14929ABERDEEN, SD                     28  8  8 16  7  6 15  6  7 17  7  7 16  8 10 14  9 10 11 11 13  7 12 11  8 11  8 11 10  8 13  6  6 18  7  7 17 101 101 163
14936HURON, SD                        56  8  8 15  6  8 14  6  8 17  7  9 15  8 10 14  9 11 10 12 12  7 12 11  7 12  8 10 11  8 12  7  7 16  7  7 16 104 107 154
24090RAPID CITY, SD                   53  8  8 15  6  8 14  6  9 15  6 10 15  7 11 13  9 11 10 13 13  5 14 12  5 13  9  8 12  8 11  8  8 14  8  8 14 111 115 139
14944SIOUX FALLS, SD                  50  8  8 15  7  7 15  6  8 17  7  8 15  7 10 14  9 11 11 12 12  8 12 11  9 12  8 10 11  8 12  7  7 16  8  7 16 105 103 157
13877BRISTOL-JHNSN CTY-KNGSPRT,TN     58  6  7 18  6  7 16  7  8 17  8  9 14  7 11 14  6 13 11  6 13 12  7 14 11 10 10 11 12  8 11  8  7 14  7  7 17  88 112 165
13882CHATTANOOGA, TN                  65  7  7 17  7  6 15  8  8 16  9  8 13  9 10 12  8 12 10  7 13 11  8 13 10 10 10 11 13  8 10 10  7 13  8  6 17 104 106 155
13891KNOXVILLE, TN                    53  6  7 18  7  6 16  7  7 16  8  9 13  8 10 13  7 12 10  7 13 11  8 12 10 10  9 11 12  8 11  9  7 14  7  7 17  97 107 162
13893MEMPHIS, TN                      43  8  6 17  8  6 15  8  7 17  9  7 14  8 10 13 10 11  9 10 12  9 12 12  7 12  8 10 14  7 10 10  6 14  9  6 16 118  96 151
13897NASHVILLE, TN                    54  6  6 18  7  6 15  8  7 16  8  8 13  8 10 13  8 12 10  8 13 10 10 12  9 11  9 10 13  8 10  9  7 14  7  7 17 102 106 156
03841OAK RIDGE,TN                     42  7  7 17  8  6 15  8  7 16 10  7 13  9  9 13  9 10 10  8 12 11  9 11 10 10  9 11 14  7 10  9  7 14  8  6 17 109  98 158
13962ABILENE, TX                      56 11  6 14 10  6 12 11  7 12 12  8 11 10 10 11 13 11  7 14 10  7 14 10  7 14  8  8 15  7  9 13  6 11 12  6 13 149  95 121
23047AMARILLO, TX                     51 13  7 11 10  7 10 12  9 11 12  9  9 11 10 10 13 11  6 13 12  5 14 10  7 15  7  8 17  7  8 15  7  9 13  7 10 157 104 104
13958AUSTIN, TX                       54  9  6 16  8  6 14  9  8 15  8  8 15  6 11 13  8 15  7 12 13  6 12 14  5 11 11  9 12  9  9 11  7 12 10  6 15 115 114 136
12919BROWNSVILLE, TX                  52  6  7 18  7  6 15  7  8 16  5 10 15  6 14 11  8 15  6 11 14  6 11 14  7  9 13  8 11 12  7  9  9 12  7  7 17  96 131 138
12924CORPUS CHRISTI, TX               53  7  7 17  7  6 15  7  8 16  6  9 15  5 12 13  9 14  7 11 14  6 11 13  7 10 12  8 12 10  8  9  9 12  8  6 17 102 121 142
03927DALLAS-FORT WORTH, TX            42 10  6 16 10  6 13 10  8 14  9  8 13  8 10 13 11 12  8 15 10  6 15 10  6 13  9  9 14  7 10 12  6 12 11  6 14 135  97 133
22010DEL RIO, TX                      16 10  7 14 10  7 11 11  8 13  8  7 14  6  9 16  8 13  9 12 11  8 11 12  8  9 11 10 12  8 10 12  7 11 11  6 14 121 106 138
23044EL PASO, TX                      53 14  7 10 14  7  7 15  8  7 17  8  5 19  8  4 20  7  3 12 13  5 14 12  5 18  7  5 19  7  5 18  6  6 15  7  9 193 100  72
12960HOUSTON, TX                      26  7  5 18  7  5 16  7  6 18  7  7 16  6 11 14  7 13  9  7 16  8  6 17  8  9 11 10 11  9 11  9  7 14  7  6 18  90 114 161
23042LUBBOCK, TX                      49 12  6 12 11  7 10 12  9 11 12  9  9 11 11  9 14 11  6 14 11  6 15 10  6 14  8  8 17  7  8 15  7  9 13  7 11 160 102 103
23023MIDLAND-ODESSA, TX               47 12  6 12 11  7 10 13  8 10 13  8  9 13 10  8 15  9  5 13 11  7 14 10  6 14  8  8 17  6  8 15  6  9 14  6 11 165  96 104
12917PORT ARTHUR, TX                  42  7  6 18  8  6 15  7  7 17  6  8 16  7 12 12  8 14  8  7 15  9  7 15  9  9 11 10 12 10  9 10  7 13  8  6 17  95 117 153
23034SAN ANGELO, TX                   47 12  6 13 11  6 11 12  8 11 11  8 11 11 10 10 14 10  6 15 10  7 15 10  6 13  8  8 15  7  8 14  6 10 12  7 12 154  97 114
12921SAN ANTONIO, TX                  53  9  6 16  8  6 14  9  7 15  7  8 15  6 11 14  7 15  8  9 15  7 10 15  6  9 12  9 11 10  9 10  7 13 10  6 16 105 119 141
12912VICTORIA, TX                     34  7  6 18  7  6 16  7  7 18  5  8 17  5 11 15  6 15  9  7 15  8  7 15  9  8 12 10 11 10 10  9  7 14  7  6 19  86 118 162
13959WACO, TX                         50  9  6 16  9  6 14 10  7 14  9  7 14  8 10 13 10 12  8 14 10  6 14 11  6 12  9  8 13  8  9 12  6 12 11  6 15 130  98 136
13966WICHITA FALLS, TX                50 11  6 14 10  6 12 11  8 12 11  8 11 11  9 11 13 11  7 15  9  7 15  9  6 15  7  8 15  7  9 13  6 11 12  6 13 151  93 120
23176MILFORD, UT                      40  9  8 14  8  8 12  9  8 13 10 10 11 11 10  9 17  8  5 16 10  5 16 10  5 18  7  4 17  7  7 11  8 11 10  8 13 151 104 111
24127SALT LAKE CITY, UT               69  6  6 19  5  7 16  7  8 16  7  9 14  9 10 12 14 10  6 17 10  4 16 11  4 16  8  5 14  8  9  8  7 15  6  6 18 125 101 139
14742BURLINGTON, VT                   52  5  6 20  4  7 17  6  7 18  5  8 17  5  9 17  5 11 14  5 13 13  6 12 13  6 10 14  6  8 17  3  5 22  3  6 22  58 101 206
13733LYNCHBURG, VA                    49  9  7 15  8  7 13  9  9 13  9  9 12  8 10 13  8 12 10  8 12 11  9 11 11 10  9 11 13  7 11 10  7 13 10  7 14 112 107 147
13737NORFOLK, VA                      47  9  7 16  8  6 14  9  8 15  9  9 12  8 10 13  7 12 11  7 12 12  8 12 11  9  9 11 12  7 12 10  8 12  9  7 15 106 107 153
13740RICHMOND, VA                     50  8  7 16  8  6 14  8  8 15  8  9 13  7 10 14  7 12 12  7 12 12  7 12 12  9  9 12 12  7 12  9  8 13  9  6 15 100 106 160
13741ROANOKE, VA                      48  8  8 15  8  7 14  8  8 14  9  9 13  7 11 13  7 12 11  7 13 11  8 12 11 10  9 12 13  7 11  9  8 13  9  8 14 102 112 151
24227OLYMPIA, WA                      54  2  4 25  2  4 22  3  6 22  3  7 20  4  9 18  5  8 16 10 10 11  9 10 12  8 10 13  3  8 20  2  5 23  2  4 26  52  84 228
94240QUILLAYUTE, WA                   29  3  3 24  4  4 21  4  6 22  3  6 21  3  8 20  4  7 20  6  9 16  6  9 16  8  8 14  5  7 19  3  5 22  4  4 24  51  75 239
24281SEATTLE C.O., WA                 24  3  5 23  3  6 19  4  8 19  5  9 16  7 10 14  7  8 15 12 10  9 10 10 11  9  8 13  5  8 18  3  6 21  3  5 23  71  93 201
24233SEATTLE SEA-TAC AP, WA           51  3  4 24  3  4 21  3  6 22  3  7 20  4  9 18  5  8 17 10 10 11  9 10 12  8  9 13  4  7 19  2  4 23  2  4 25  58  82 226
24157SPOKANE, WA                      48  3  4 24  3  5 20  5  8 19  4  8 17  6 10 15  7 10 12 16  8  6 15  9  7 12  8  9  8  8 15  3  5 22  3  4 24  86  88 191
24243YAKIMA, WA                       49  4  5 22  4  6 18  6  8 17  6  9 14  8 11 12 10 10 10 19  8  4 18  8  6 15  8  7  9  8 13  5  6 19  4  5 22 109  92 164
03872BECKLEY, WV                      32  5  5 21  4  5 18  5  6 20  5  7 17  5  9 17  3 10 16  3 12 16  4 12 16  6  9 15  9  8 14  5  7 18  5  6 21  60  95 210
13866CHARLESTON, WV                   47  4  6 21  4  6 18  5  8 19  6  8 16  6 10 15  5 13 12  5 13 13  5 14 12  7 11 12  9  9 13  5  7 18  5  6 20  65 111 189
13729ELKINS, WV                       49  3  6 22  3  6 19  4  6 20  4  8 18  4  9 17  3 11 16  2 13 16  3 14 15  4 11 15  7  8 13  5  6 19  4  5 21  48 103 212
03860HUNTINGTON, WV                   34  4  6 21  4  5 19  5  7 19  5  8 17  6  9 17  5 11 14  5 12 14  5 12 14  7  9 14  9  8 14  5  6 19  5  5 21  63  99 203
14898GREEN BAY, WI                    46  8  7 17  7  7 15  7  8 16  6  8 16  7 10 14  8 11 12  8 12 11  8 11 12  8  9 13  7  8 15  5  6 19  6  6 19  85 102 178
14920LA CROSSE, WI                    17  7  7 17  8  7 13  7  7 17  7  7 16  7  9 15  7 10 12 10 11 10  9 11 11  9  9 12 11  7 13  6  6 18  7  6 18  95  97 173
14837MADISON, WI                      49  7  6 17  7  6 15  6  7 17  6  8 16  7  9 15  7 10 13  9 11 11  9 10 12  9  8 12  9  7 14  5  6 18  6  6 19  89  96 180
14839MILWAUKEE, WI                    55  7  6 18  6  6 15  6  8 17  6  8 16  7 10 14  8 10 12 10 11 10 10 11 10  9  9 12  9  8 13  5  6 18  6  6 19  90 100 175
24089CASPER, WY                       45  7  8 16  6  8 14  6  9 16  5  9 16  6 11 15 10 11  9 14 11  6 13 11  7 13  9  8 11  8 12  7  8 14  8  8 15 107 111 147
24018CHEYENNE, WY                     60  9 10 13  7  9 12  7 10 14  6 10 14  5 12 14  9 12  9 10 15  7 10 13  8 13  9  9 13  9  9 10  9 11  9  9 13 106 127 133
24021LANDER, WY                       49  8 10 13  7 10 12  7 10 14  6 10 14  6 11 14 10 11  9 14 11  6 13 12  6 14  9  8 12  9 10  8 10 12 10 10 12 114 122 129
24029SHERIDAN, WY                     55  6  8 17  5  8 15  5  9 17  5  9 16  6 10 15  8 12 11 13 12  6 14 11  6 12  9  9 10  9 12  6  8 16  7  8 17  95 113 157
41415GUAM, PC                         20  3 13 15  2 10 16  3 15 13  1 15 14  1 16 15  1 11 19  *  9 22  0  5 26  *  6 23  * 10 21  2 13 15  3 12 16  16 134 215
21603JOHNSTON ISLAND, PC              24 13 14  4 11 13  4 11 14  6  7 12 11  6 13 12  7 15  8  7 16  9  6 14 11  6 13 11  7 12 12  7 12 12 11 13  7  99 159 107
40309KOROR, PC                        53  *  7 23  *  7 21  1  9 21  1 10 19  1  9 21  *  5 24  *  5 25  *  5 26  *  6 23  1  8 22  *  8 22  *  7 24   4  86 273
40604KWAJALEIN- MARSHALL IS., PC      44  2  7 21  2  6 20  2  8 21  2  6 23  1  7 23  1  6 23  1  6 24  1  6 23  1  5 24  1  5 25  1  6 23  2  6 23  17  76 272
40710MAJURO- MARSHALL IS, PC          49  1  7 23  1  8 19  1  8 22  1  7 22  1  7 23  *  7 23  0  7 24  1  8 22  1  7 22  1  7 23  0  7 23  1  6 24   7  86 271
61705PAGO PAGO- AMER SAMOA, PC        39  0 10 21  0  9 18  1 12 18  1 12 17  1 13 17  2 14 15  1 15 14  2 16 14  2 14 14  1 13 17  1 11 18  1 10 20  12 151 202
40504POHNPEI- CAROLINE IS., PC        53  *  4 26  *  4 24  *  5 26  *  5 25  *  5 26  *  5 25  0  6 24  1  7 24  1  6 24  0  6 24  *  6 24  *  5 26   2  64 298
40505CHUUK- E. CAROLINE IS., PC       54  *  4 27  *  3 25  *  4 27  *  4 26  *  4 27  *  4 26  *  4 27  *  4 27  *  4 26  *  4 27  *  4 26  *  3 28   0  45 318
41606WAKE ISLAND, PC                  43 12 13  5 12 11  5 12 14  5 11 14  6 10 14  6 10 13  7  7 11 13  6 11 14  7 11 12  9 12 10 12 13  5 14 13  4 121 149  94
40308YAP- W CAROLINE IS., PC          56  1  8 22  0  8 20  1  9 21  1 10 19  1 11 20  *  6 24  0  5 26  *  4 27  *  6 24  0  7 23  *  8 21  0  9 22   5  90 270
11641SAN JUAN, PR                     40  9 18  4  7 16  4  9 17  4  7 17  6  4 16 12  4 16 10  5 17  9  5 17  8  4 17  9  5 17  9  5 18  7  7 18  6  73 203  89
